compound_cid,name,smiles,canonical_smiles,inchikey,source
5763,Adiphenine Hydrochloride,CCN(CC)CCOC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2.Cl,CCN(CC)CCOC(=O)C(c1ccccc1)c1ccccc1.Cl,LKPINBXAWIMZCG-UHFFFAOYSA-N,pubchem_processed
6239,Quinacrine Dihydrochloride,CCN(CC)CCCC(C)NC1=C2C=C(C=CC2=NC3=C1C=CC(=C3)Cl)OC.Cl.Cl,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12.Cl.Cl,UDKVBVICMUEIKS-UHFFFAOYSA-N,pubchem_processed
8732,Amprolium Hydrochloride,CCCC1=NC=C(C(=N1)N)C[N+]2=CC=CC=C2C.Cl.[Cl-],CCCc1ncc(C[n+]2ccccc2C)c(N)n1.Cl.[Cl-],PJBQYZZKGNOKNJ-UHFFFAOYSA-M,pubchem_processed
9539,Spermidine trihydrochloride,C(CCNCCCN)CN.Cl.Cl.Cl,Cl.Cl.Cl.NCCCCNCCCN,LCNBIHVSOPXFMR-UHFFFAOYSA-N,pubchem_processed
110823,Tenamfetamine hydrochloride,CC(CC1=CC2=C(C=C1)OCO2)N.Cl,CC(N)Cc1ccc2c(c1)OCO2.Cl,XLAOKZDOZHZWBK-UHFFFAOYSA-N,pubchem_processed
88265,Uridine 5'-triphosphate sodium,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OP(=O)(O)[O-])O)O.[Na+].[Na+].[Na+],O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]2O)c(=O)[nH]1.[Na+].[Na+].[Na+],MMJGIWFJVDOPJF-LLWADOMFSA-K,pubchem_processed
135476791,Pralidoxime Mesylate,C[N+]1=CC=CC=C1/C=N/O.CS(=O)(=O)[O-],CS(=O)(=O)[O-].C[n+]1ccccc1/C=N/O,WWZYJJGFUIAWNW-UHFFFAOYSA-N,pubchem_processed
5702267,Nadide phosphate monosodium,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)[O-])O)O)O)C(=O)N.[Na+],NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.[Na+],JNUMDLCHLVUHFS-QYZPTAICSA-M,pubchem_processed
5702276,Morantel citrate,CC1=C(SC=C1)/C=C/C2=NCCCN2C.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,Cc1ccsc1/C=C/C1=NCCCN1C.O=C(O)CC(O)(CC(=O)O)C(=O)O,OLOCXIJVDIVAHH-FXRZFVDSSA-N,pubchem_processed
60975,Pronetalol hydrochloride,CC(C)NCC(C1=CC2=CC=CC=C2C=C1)O.Cl,CC(C)NCC(O)c1ccc2ccccc2c1.Cl,QONLGXRPRAIDGI-UHFFFAOYSA-N,pubchem_processed
6842,"3,6-Diamino-10-methylacridinium Chloride",C[N+]1=C2C=C(C=CC2=CC3=C1C=C(C=C3)N)N.[Cl-],C[n+]1c2cc(N)ccc2cc2ccc(N)cc21.[Cl-],KKAJSJJFBSOMGS-UHFFFAOYSA-N,pubchem_processed
5507,2-((4-Chloro-3-methylphenyl)amino)benzoic acid,CC1=C(C=CC(=C1)NC2=CC=CC=C2C(=O)O)Cl,Cc1cc(Nc2ccccc2C(=O)O)ccc1Cl,QDNMBJXNLJFNHT-UHFFFAOYSA-N,pubchem_processed
8520,Piperidolate Hydrochloride,CCN1CCCC(C1)OC(=O)C(C2=CC=CC=C2)C3=CC=CC=C3.Cl,CCN1CCCC(OC(=O)C(c2ccccc2)c2ccccc2)C1.Cl,RBGWCEWDAHDPEH-UHFFFAOYSA-N,pubchem_processed
9306,"Benzeneethanamine, N,alpha-dimethyl-, hydrochloride (1:1)",CC(CC1=CC=CC=C1)NC.Cl,CNC(C)Cc1ccccc1.Cl,TWXDDNPPQUTEOV-UHFFFAOYSA-N,pubchem_processed
5702270,Oxacyclotetradecane,CCCCCCCCCCCCOS(=O)(=O)O.CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O,CCCCCCCCCCCCOS(=O)(=O)O.CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,SKDGGFHGLZBNBC-YZPBMOCRSA-N,pubchem_processed
5702109,Propiomazine maleate,CCC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CC(C)N(C)C.C(=C\C(=O)O)\C(=O)O,CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2.O=C(O)/C=C\C(=O)O,ILEKKZUHFYUQIE-BTJKTKAUSA-N,pubchem_processed
,clozapine,CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,,drugs
,bisacodyl,CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,,drugs
,amitriptyline,CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,CN(C)CCC=C1c2ccccc2CCc2ccccc21,,drugs
,"n-methyl-3,4-methylenedioxyamphetamine hydrochloride",CC(CC1=CC2=C(C=C1)OCO2)NC.Cl,CNC(C)Cc1ccc2c(c1)OCO2.Cl,,drugs
,nicotine,CN1CCC[C@H]1C2=CN=CC=C2,CN1CCC[C@H]1c1cccnc1,,drugs
,mianserin hydrochloride,CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42.Cl,CN1CCN2c3ccccc3Cc3ccccc3C2C1.Cl,,drugs
,amitriptyline hydrochloride,CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31.Cl,CN(C)CCC=C1c2ccccc2CCc2ccccc21.Cl,,drugs
,"3,4-methylenedioxymethamphetamine",CC(CC1=CC2=C(C=C1)OCO2)NC,CNC(C)Cc1ccc2c(c1)OCO2,,drugs
,ethionamide,CCC1=NC=CC(=C1)C(=S)N,CCc1cc(C(N)=S)ccn1,,drugs
,pimozide,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,,drugs
,flunarizine,C1CN(CCN1C/C=C/C2=CC=CC=C2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,,drugs
,antazoline phosphate,C1CN=C(N1)CN(CC2=CC=CC=C2)C3=CC=CC=C3.OP(=O)(O)O,O=P(O)(O)O.c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,,drugs
,carmustine,C(CCl)NC(=O)N(CCCl)N=O,O=NN(CCCl)C(=O)NCCCl,,drugs
,acetaminophen,CC(=O)NC1=CC=C(C=C1)O,CC(=O)Nc1ccc(O)cc1,,drugs
,gossypol acetic acid,CC1=CC2=C(C(=C(C(=C2C(C)C)O)O)C=O)C(=C1C3=C(C4=C(C=C3C)C(=C(C(=C4C=O)O)O)C(C)C)O)O.CC(=O)O,CC(=O)O.Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,,drugs
,loratadine,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,,drugs
,cyclobenzaprine hydrochloride,CN(C)CCC=C1C2=CC=CC=C2C=CC3=CC=CC=C31.Cl,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21.Cl,,drugs
,pergolide,CCCN1C[C@@H](C[C@H]2[C@H]1CC3=CNC4=CC=CC2=C34)CSC,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,,drugs
,valproic acid,CCCC(CCC)C(=O)O,CCCC(CCC)C(=O)O,,drugs
,salbutamol,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,,drugs
,cyclobenzaprine,CN(C)CCC=C1C2=CC=CC=C2C=CC3=CC=CC=C31,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,,drugs
,dapsone,C1=CC(=CC=C1N)S(=O)(=O)C2=CC=C(C=C2)N,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,,drugs
,lansoprazole,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,,drugs
,aspirin,CC(=O)OC1=CC=CC=C1C(=O)O,CC(=O)Oc1ccccc1C(=O)O,,drugs
,cimetidine,CC1=C(N=CN1)CSCCNC(=NC)NC#N,CN=C(NC#N)NCCSCc1nc[nH]c1C,,drugs
,papaverine,COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,,drugs
,thioridazine,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,,drugs
,thalidomide,C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,,drugs
,diethylstilbestrol,CC/C(=C(/CC)\C1=CC=C(C=C1)O)/C2=CC=C(C=C2)O,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,,drugs
,theophylline,CN1C2=C(C(=O)N(C1=O)C)NC=N2,Cn1c(=O)c2[nH]cnc2n(C)c1=O,,drugs
,buspirone,C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,,drugs
,clomipramine,CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,,drugs
,mepenzolate,C[N+]1(CCCC(C1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C,C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,,drugs
,chlorpropamide,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,,drugs
,desipramine,CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31,CNCCCN1c2ccccc2CCc2ccccc21,,drugs
,haloperidol,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,,drugs
,isoniazid,C1=CN=CC=C1C(=O)NN,NNC(=O)c1ccncc1,,drugs
,isoproterenol,CC(C)NCC(C1=CC(=C(C=C1)O)O)O,CC(C)NCC(O)c1ccc(O)c(O)c1,,drugs
,fluphenazine,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,,drugs
,glibenclamide,COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,,drugs
,metoclopramide,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,,drugs
,pyrazinamide,C1=CN=C(C=N1)C(=O)N,NC(=O)c1cnccn1,,drugs
,amantadine,C1C2CC3CC1CC(C2)(C3)N,NC12CC3CC(CC(C3)C1)C2,,drugs
,amoxapine,C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,,drugs
,carbamazepine,C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N,NC(=O)N1c2ccccc2C=Cc2ccccc21,,drugs
,chlorpromazine,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,,drugs
,cromolyn,C1=CC2=C(C(=C1)OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)O)O)C(=O)C=C(O2)C(=O)O,O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,,drugs
,dicyclomine,CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,,drugs
,memantine,CC12CC3CC(C1)(CC(C3)(C2)N)C,CC12CC3CC(C)(C1)CC(N)(C3)C2,,drugs
,metaproterenol,CC(C)NCC(C1=CC(=CC(=C1)O)O)O,CC(C)NCC(O)c1cc(O)cc(O)c1,,drugs
,perphenazine,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,,drugs
,propantheline,CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13)C(C)C,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,,drugs
,trifluoperazine,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,,drugs
,cycloserine,C1[C@H](C(=O)NO1)N,N[C@@H]1CONC1=O,,drugs
,tolbutamide,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)C,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,,drugs
,trazodone,C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,,drugs
,nortriptyline,CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,CNCCC=C1c2ccccc2CCc2ccccc21,,drugs
,terbutaline,CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O,CC(C)(C)NCC(O)c1cc(O)cc(O)c1,,drugs
,tolazamide,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,,drugs
,(-)-galantamine,CN1CC[C@@]23C=C[C@@H](C[C@@H]2OC4=C(C=CC(=C34)C1)OC)O,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,,drugs
,(z)-doxepin,CN(C)CC/C=C\1/C2=CC=CC=C2COC3=CC=CC=C31,CN(C)CC/C=C1/c2ccccc2COc2ccccc21,,drugs
,midodrine hydrochloride,COC1=CC(=C(C=C1)OC)C(CNC(=O)CN)O.Cl,COc1ccc(OC)c(C(O)CNC(=O)CN)c1.Cl,,drugs
,chlormezanone,CN1C(S(=O)(=O)CCC1=O)C2=CC=C(C=C2)Cl,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,,drugs
,hydrochlorothiazide,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,,drugs
,phenelzine,C1=CC=C(C=C1)CCNN,NNCCc1ccccc1,,drugs
,maprotiline,CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24,CNCCCC12CCC(c3ccccc31)c1ccccc12,,drugs
,methadone,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,,drugs
,"7-chloro-2-(methylimino)-5-phenyl-2,3-dihydro-4h-1,4-benzodiazepin-4-ol",CN=C1CN(C(=C2C=C(C=CC2=N1)Cl)C3=CC=CC=C3)O,CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,,drugs
,diazepam,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,,drugs
,droperidol,C1CN(CC=C1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,,drugs
,lidocaine,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,CCN(CC)CC(=O)Nc1c(C)cccc1C,,drugs
,imipramine,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31,CN(C)CCCN1c2ccccc2CCc2ccccc21,,drugs
,iproniazid,CC(C)NNC(=O)C1=CC=NC=C1,CC(C)NNC(=O)c1ccncc1,,drugs
,bethanechol,CC(C[N+](C)(C)C)OC(=O)N,CC(C[N+](C)(C)C)OC(N)=O,,drugs
,busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C,CS(=O)(=O)OCCCCOS(C)(=O)=O,,drugs
,diprophylline,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CO)O,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,,drugs
,indapamide,CC1CC2=CC=CC=C2N1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,,drugs
,lorazepam,C1=CC=C(C(=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O)Cl,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,,drugs
,trihexyphenidyl,C1CCC(CC1)C(CCN2CCCCC2)(C3=CC=CC=C3)O,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,,drugs
,trimipramine,CC(CN1C2=CC=CC=C2CCC3=CC=CC=C31)CN(C)C,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,,drugs
,reserpine,CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,,drugs
,pilocarpine,CC[C@H]1[C@H](COC1=O)CC2=CN=CN2C,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,,drugs
,prochlorperazine,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,,drugs
,procyclidine,C1CCC(CC1)C(CCN2CCCC2)(C3=CC=CC=C3)O,OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,,drugs
,pyridostigmine,C[N+]1=CC=CC(=C1)OC(=O)N(C)C,CN(C)C(=O)Oc1ccc[n+](C)c1,,drugs
,lactulose,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@@]([C@H]2O)(CO)O)CO)O)O)O)O,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@](O)(CO)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,,drugs
,dienestrol,C/C=C(/C(=C/C)/C1=CC=C(C=C1)O)\C2=CC=C(C=C2)O,C/C=C(/C(=C/C)c1ccc(O)cc1)c1ccc(O)cc1,,drugs
,ranitidine,CN/C(=C\[N+](=O)[O-])/NCCSCC1=CC=C(O1)CN(C)C,CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,,drugs
,tiapride hydrochloride,CCN(CC)CCNC(=O)C1=C(C=CC(=C1)S(=O)(=O)C)OC.Cl,CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC.Cl,,drugs
,loperamide hydrochloride,CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4.Cl,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1.Cl,,drugs
,4-aminosalicylic acid,C1=CC(=C(C=C1N)O)C(=O)O,Nc1ccc(C(=O)O)c(O)c1,,drugs
,maprotiline hydrochloride,CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24.Cl,CNCCCC12CCC(c3ccccc31)c1ccccc12.Cl,,drugs
,(-)-eburnamonine,CC[C@@]12CCCN3[C@@H]1C4=C(CC3)C5=CC=CC=C5N4C(=O)C2,CC[C@]12CCCN3CCc4c(n(c5ccccc45)C(=O)C1)[C@@H]32,,drugs
,trimipramine maleate,CC(CN1C2=CC=CC=C2CCC3=CC=CC=C31)CN(C)C.C(=C\C(=O)O)\C(=O)O,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21.O=C(O)/C=C\C(=O)O,,drugs
,oxazepam,C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,,drugs
,phenobarbital,CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,,drugs
,temazepam,CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,,drugs
,viloxazine hydrochloride,CCOC1=CC=CC=C1OCC2CNCCO2.Cl,CCOc1ccccc1OCC1CNCCO1.Cl,,drugs
,oxymetazoline hydrochloride,CC1=CC(=C(C(=C1CC2=NCCN2)C)O)C(C)(C)C.Cl,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1.Cl,,drugs
,ritanserin,CC1=C(C(=O)N2C=CSC2=N1)CCN3CCC(=C(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F)CC3,Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,,drugs
,tulobuterol,CC(C)(C)NCC(C1=CC=CC=C1Cl)O,CC(C)(C)NCC(O)c1ccccc1Cl,,drugs
,diphenhydramine hydrochloride,CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2.Cl,CN(C)CCOC(c1ccccc1)c1ccccc1.Cl,,drugs
,tacrine,C1CCC2=NC3=CC=CC=C3C(=C2C1)N,Nc1c2c(nc3ccccc13)CCCC2,,drugs
,clenbuterol,CC(C)(C)NCC(C1=CC(=C(C(=C1)Cl)N)Cl)O,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,,drugs
,gossypol,CC1=CC2=C(C(=C(C(=C2C(C)C)O)O)C=O)C(=C1C3=C(C4=C(C=C3C)C(=C(C(=C4C=O)O)O)C(C)C)O)O,Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,,drugs
,aniracetam,COC1=CC=C(C=C1)C(=O)N2CCCC2=O,COc1ccc(C(=O)N2CCCC2=O)cc1,,drugs
,benfluorex,CC(CC1=CC(=CC=C1)C(F)(F)F)NCCOC(=O)C2=CC=CC=C2,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1,,drugs
,pirenzepine,CN1CCN(CC1)CC(=O)N2C3=CC=CC=C3C(=O)NC4=C2N=CC=C4,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,,drugs
,proglumide,CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)C1=CC=CC=C1,CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1,,drugs
,theobromine,CN1C=NC2=C1C(=O)NC(=O)N2C,Cn1cnc2c1c(=O)[nH]c(=O)n2C,,drugs
,l-tryptophan,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,,drugs
,sulpiride,CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,,drugs
,tiapride,CCN(CC)CCNC(=O)C1=C(C=CC(=C1)S(=O)(=O)C)OC,CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,,drugs
,tetrahydrozoline hydrochloride,C1CC(C2=CC=CC=C2C1)C3=NCCN3.Cl,Cl.c1ccc2c(c1)CCCC2C1=NCCN1,,drugs
,podophyllotoxin,COC1=CC(=CC(=C1OC)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](C4=CC5=C(C=C24)OCO5)O,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,,drugs
,buspirone hydrochloride,C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4.Cl,Cl.O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,,drugs
,trazodone hydrochloride,C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl.Cl,Cl.O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,,drugs
,desipramine hydrochloride,CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31.Cl,CNCCCN1c2ccccc2CCc2ccccc21.Cl,,drugs
,thioridazine hydrochloride,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC.Cl,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2.Cl,,drugs
,clomipramine hydrochloride,CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl.Cl,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21.Cl,,drugs
,trifluoperazine hydrochloride,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F.Cl.Cl,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1.Cl.Cl,,drugs
