Compound_CID,Name,SMILES,InChIKey
2343,Benzthiazide,C1=CC=C(C=C1)CSCC2=NS(=O)(=O)C3=CC(=C(C=C3N2)Cl)S(=O)(=O)N,NDTSRXAMMQDVSW-UHFFFAOYSA-N
2543,Cannabinol,CCCCCC1=CC(=C2C(=C1)OC(C3=C2C=C(C=C3)C)(C)C)O,VBGLYOIFKLUMQG-UHFFFAOYSA-N
1576,Monomethylpropion,CC(C(=O)C1=CC=CC=C1)NC,LPLLVINFLBSFRP-UHFFFAOYSA-N
2164,Amobarbital,CCC1(C(=O)NC(=O)NC1=O)CCC(C)C,VIROVYVQCGLCII-UHFFFAOYSA-N
1206,DL-methamphetamine,CC(CC1=CC=CC=C1)NC,MYWUZJCMWCOHBA-UHFFFAOYSA-N
4940,Propiomazine,CCC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CC(C)N(C)C,UVOIBTBFPOZKGP-UHFFFAOYSA-N
5892,Nadide,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,BAWFJGJZGIEFAR-NNYOXOHSSA-N
6284,Isopropamide Iodide,CC(C)[N+](C)(CCC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)N)C(C)C.[I-],BFSMWENDZZIWPW-UHFFFAOYSA-N
4786,"(1S,2R)-(+)-Norephedrine",CC(C(C1=CC=CC=C1)O)N,DLNKOYKMWOXYQA-UHFFFAOYSA-N
5646,Usnic Acid,CC1=C(C(=C2C(=C1O)C3(C(=CC(=O)C(C3=O)C(=O)C)O2)C)C(=O)C)O,CUCUKLJLRRAKFN-UHFFFAOYSA-N
5750,Meperidine Hydrochloride,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2.Cl,WCNLCIJMFAJCPX-UHFFFAOYSA-N
5974,Hexadecyltrimethylammonium Bromide,CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],LZZYPRNAOMGNLH-UHFFFAOYSA-M
5893,Nadide (JAN/USAN/INN),C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,BAWFJGJZGIEFAR-NNYOXOHSSA-O
6209,Choline Chloride,C[N+](C)(C)CCO.[Cl-],SGMZJAMFUVOLNK-UHFFFAOYSA-M
6135,Primaquine Diphosphate,CC(CCCN)NC1=C2C(=CC(=C1)OC)C=CC=N2.OP(=O)(O)O.OP(=O)(O)O,GJOHLWZHWQUKAU-UHFFFAOYSA-N
8813,Pentamidine Isethionate,C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N.C(CS(=O)(=O)O)O.C(CS(=O)(=O)O)O,YBVNFKZSMZGRAD-UHFFFAOYSA-N
10649,Dequalinium Chloride,CC1=[N+](C2=CC=CC=C2C(=C1)N)CCCCCCCCCC[N+]3=C(C=C(C4=CC=CC=C43)N)C.[Cl-].[Cl-],LTNZEXKYNRNOGT-UHFFFAOYSA-N
10969,Heptaminol Hydrochloride,CC(CCCC(C)(C)O)N.Cl,JZNBMCOSOXIZJB-UHFFFAOYSA-N
11057,Crystal Violet,CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=C(C=C3)N(C)C.[Cl-],ZXJXZNDDNMQXFV-UHFFFAOYSA-M
8478,Benzethonium Chloride,CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCC[N+](C)(C)CC2=CC=CC=C2.[Cl-],UREZNYTWGJKWBI-UHFFFAOYSA-M
10690,Gluconic Acid,C([C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O)O,RGHNJXZEOKUKBD-SQOUGZDYSA-N
8691,Phenazopyridine hydrochloride,C1=CC=C(C=C1)N=NC2=C(N=C(C=C2)N)N.Cl,QQBPIHBUCMDKFG-UHFFFAOYSA-N
14184,Methadone Hydrochloride,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2.Cl,FJQXCDYVZAHXNS-UHFFFAOYSA-N
15432,Diethylcarbamazine Citrate,CCN(CC)C(=O)N1CCN(CC1)C.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,PGNKBEARDDELNB-UHFFFAOYSA-N
5702105,Aerosporin,CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(C)O)C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CCN)CC2=CC=CC=C2)CC(C)C)CCN)CCN)C(C)O.OS(=O)(=O)O,HFMDLUQUEXNBOP-UHFFFAOYSA-N
5702220,Bromhexine Hydrochloride,CN(CC1=C(C(=CC(=C1)Br)Br)N)C2CCCCC2.Cl,UCDKONUHZNTQPY-UHFFFAOYSA-N
91452,Fenfluramine Hydrochloride,CCNC(C)CC1=CC(=CC=C1)C(F)(F)F.Cl,ZXKXJHAOUFHNAS-UHFFFAOYSA-N
94328,Quinidine Gluconate,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O.C([C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O)O,XHKUDCCTVQUHJQ-LCYSNFERSA-N
92965,Tolperisone Hydrochloride,CC1=CC=C(C=C1)C(=O)C(C)CN2CCCCC2.Cl,ZBUVYROEHQQAKL-UHFFFAOYSA-N
135398738,Dacarbazine,CN(C)/N=N/C1=C(NC=N1)C(=O)N,FDKXTQMXEQVLRF-ZHACJKMWSA-N
72619,"(1,3)Benzodioxolo(5,6-c)-1,3-dioxolo(4,5-i)phenanthridinium, 13-methyl-, nitrate (1:1)",C[N+]1=C2C(=C3C=CC4=C(C3=C1)OCO4)C=CC5=CC6=C(C=C52)OCO6.[N+](=O)([O-])[O-],RBKBIPRGKKUAFZ-UHFFFAOYSA-N
5824,Neostigmine Methylsulfate,CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C.COS(=O)(=O)[O-],OSZNNLWOYWAHSS-UHFFFAOYSA-M
6136,Thonzylamine Hydrochloride,CN(C)CCN(CC1=CC=C(C=C1)OC)C2=NC=CC=N2.Cl,HRYJPHOTGFERGT-UHFFFAOYSA-N
12559,Erythromycin Stearate,CCCCCCCCCCCCCCCCCC(=O)O.CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O,YAVZHCFFUATPRK-YZPBMOCRSA-N
3084246,TFMPP hydrochloride,C1CN(CCN1)C2=CC=CC(=C2)C(F)(F)F.Cl,DGNLGWJZZZOYPT-UHFFFAOYSA-N
1549477,(2R)-2-(((9H-fluoren-9-ylmethoxy)carbonyl)amino)-4-methylpentanoic acid,CC(C)C[C@H](C(=O)O)NC(=O)OCC1C2=CC=CC=C2C3=CC=CC=C13,CBPJQFCAFFNICX-LJQANCHMSA-N
643606,Rauwolscine,COC(=O)[C@@H]1[C@H](CC[C@H]2[C@@H]1C[C@H]3C4=C(CCN3C2)C5=CC=CC=C5N4)O,BLGXFZZNTVWLAY-DIRVCLHFSA-N
168613,(R)-Timolol,CC(C)(C)NC[C@H](COC1=NSN=C1N2CCOCC2)O,BLJRIMJGRPQVNF-SNVBAGLBSA-N
3870203,"3,5-Dinitrocatechol",C1=C(C=C(C(=C1[N+](=O)[O-])O)O)[N+](=O)[O-],VDCDWNDTNSWDFJ-UHFFFAOYSA-N
23663628,Aminobenzoate Potassium,C1=CC(=CC=C1C(=O)[O-])N.[K+],MZKKJVZIFIQOPP-UHFFFAOYSA-M
160157,6-Hydroxydopamine hydrochloride,C1=C(C(=CC(=C1O)O)O)CCN.Cl,QLMRJHFAGVFUAC-UHFFFAOYSA-N
165542,Pridinol mesylate,CS(=O)(=O)O.C1CCN(CC1)CCC(C2=CC=CC=C2)(C3=CC=CC=C3)O,VNJHUUNVDMYCRH-UHFFFAOYSA-N
161803,Fipexide hydrochloride,C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C(=O)COC4=CC=C(C=C4)Cl.Cl,MVOWQBJZZKOQNU-UHFFFAOYSA-N
145825,"3H-Pyrido(3,4-b)indol-7-ol, 4,9-dihydro-1-methyl-, hydrochloride (1:1)",CC1=NCCC2=C1NC3=C2C=CC(=C3)O.Cl,BSWAWVOHMZNXOS-UHFFFAOYSA-N
6395,Methanesulfonic Acid,CS(=O)(=O)O,AFVFQIVMOAPDHO-UHFFFAOYSA-N
637213,Rhaponticin,COC1=C(C=C(C=C1)/C=C/C2=CC(=CC(=C2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O,GKAJCVFOJGXVIA-DXKBKAGUSA-N
5358907,Nomifensine Maleate,CN1CC(C2=C(C1)C(=CC=C2)N)C3=CC=CC=C3.C(=C\C(=O)O)\C(=O)O,GEOCVSMCLVIOEV-BTJKTKAUSA-N
442291,Picrotin,C[C@@]12[C@H]3[C@H]4[C@H]([C@@H]([C@@]1(C[C@@H]5[C@]2(O5)C(=O)O3)O)C(=O)O4)C(C)(C)O,RYEFFICCPKWYML-QCGISDTRSA-N
442292,Picrotoxinin,CC(=C)[C@@H]1[C@@H]2[C@@H]3[C@@]4([C@]([C@H]1C(=O)O2)(C[C@@H]5[C@]4(O5)C(=O)O3)O)C,PIMZUZSSNYHVCU-YKWPQBAZSA-N
443600,Actinonin,CCCCC[C@H](CC(=O)NO)C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1CO,XJLATMLVMSFZBN-VYDXJSESSA-N
2568,"1,1-Cyclobutanedicarboxylic acid",C1CC(C1)(C(=O)O)C(=O)O,CCQPAEQGAVNNIA-UHFFFAOYSA-N
253602,Anisomycin,CC(=O)O[C@@H]1[C@H](CN[C@@H]1CC2=CC=C(C=C2)OC)O,YKJYKKNCCRKFSL-RDBSUJKOSA-N
294641,Acivicin,C1[C@H](ON=C1Cl)[C@@H](C(=O)O)N,QAWIHIJWNYOLBE-OKKQSCSOSA-N
54680783,Citrinin,C[C@@H]1[C@H](OC=C2C1=C(C(=C(C2=O)C(=O)O)O)C)C,CBGDIJWINPWWJW-IYSWYEEDSA-N
700653,N-Acetyl-L-tryptophan,CC(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)O,DZTHIGRZJZPRDV-LBPRGKRZSA-N
5353792,Morantel,CC1=C(SC=C1)/C=C/C2=NCCCN2C,NVEPPWDVLBMNMB-SNAWJCMRSA-N
5353357,"6,7-Dihydroxyflavone",C1=CC=C(C=C1)C2=CC(=O)C3=CC(=C(C=C3O2)O)O,GSAOUZGPXSGVRS-UHFFFAOYSA-N
5280442,Acacetin,COC1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,DANYIYRPLHHOCZ-UHFFFAOYSA-N
5281670,Morin,C1=CC(=C(C=C1O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,YXOLAZRVSSWPPT-UHFFFAOYSA-N
5281607,Chrysin,C1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,RTIXKCRFFJGDFG-UHFFFAOYSA-N
5280373,Biochanin A,COC1=CC=C(C=C1)C2=COC3=CC(=CC(=C3C2=O)O)O,WUADCCWRTIWANL-UHFFFAOYSA-N
54677972,Isoxicam,CC1=CC(=NO1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O,YYUAYBYLJSNDCX-UHFFFAOYSA-N
657306,Pipenzolate Bromide,CC[N+]1(CCCC(C1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C.[Br-],XEDCWWFPZMHXCM-UHFFFAOYSA-M
439503,Salicin,C1=CC=C(C(=C1)CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,NGFMICBWJRZIBI-UJPOAAIJSA-N
19379,Meclofenoxate Hydrochloride,CN(C)CCOC(=O)COC1=CC=C(C=C1)Cl.Cl,FIVHOHCAXWQPGC-UHFFFAOYSA-N
23659,metoclopramide hydrochloride anhydrous,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl.Cl,RVFUNJWWXKCWNS-UHFFFAOYSA-N
70914,N-Acetyl-L-glutamic acid,CC(=O)N[C@@H](CCC(=O)O)C(=O)O,RFMMMVDNIPUKGG-YFKPBYRVSA-N
71277,Erythromycin Propionate,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)OC(=O)CC)(C)O)C)C)O)(C)O,TYQXKHPOXXXCTP-CSLYCKPJSA-N
71567,D-Phenylalanine,C1=CC=C(C=C1)C[C@H](C(=O)O)N,COLNVLDHVKWLRT-MRVPVSSYSA-N
5280460,Scopoletin,COC1=C(C=C2C(=C1)C=CC(=O)O2)O,RODXRVNMMDRFIK-UHFFFAOYSA-N
5702098,"Benzenemethanol, 4-hydroxy-alpha-(1-((1-methyl-3-phenylpropyl)amino)ethyl)-, hydrochloride (1:1)",CC(CCC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O.Cl,CLJHABUMMDMAFA-UHFFFAOYSA-N
23663954,Sodium 5-(3-pyridinylmethyl)-2-benzofurancarboxylate,C1=CC(=CN=C1)CC2=CC3=C(C=C2)OC(=C3)C(=O)[O-].[Na+],XBTIPIZROJAKOJ-UHFFFAOYSA-M
5380394,Cevadine,C/C=C(/C)\C(=O)O[C@H]1CC[C@]2([C@H]3[C@@]1(O[C@@]24C[C@]5([C@@H]6CN7C[C@H](CC[C@H]7[C@@]([C@]6([C@H](C[C@]5([C@@H]4CC3)O)O)O)(C)O)C)O)O)C,DBUCFOVFALNEOO-HWBIYQLFSA-N
5353338,3-Hydroxymethyl-beta-carboline,C1=CC=C2C(=C1)C3=C(N2)C=NC(=C3)CO,CPBYHTDUBNSBQM-UHFFFAOYSA-N
197067,Rauwolscine hydrochloride,COC(=O)[C@@H]1[C@H](CC[C@H]2[C@@H]1C[C@H]3C4=C(CCN3C2)C5=CC=CC=C5N4)O.Cl,PIPZGJSEDRMUAW-ZKKXXTDSSA-N
312915,Naftidrofuryl Oxalate,CCN(CC)CCOC(=O)C(CC1CCCO1)CC2=CC=CC3=CC=CC=C32.C(=O)(C(=O)O)O,SSAJNPNVUYMUCI-UHFFFAOYSA-N
135399235,Zaprinast,CCCOC1=CC=CC=C1C2=NC3=NNN=C3C(=O)N2,REZGGXNDEMKIQB-UHFFFAOYSA-N
14710,Ethidium Bromide,CC[N+]1=C2C=C(C=CC2=C3C=CC(=CC3=C1C4=CC=CC=C4)N)N.[Br-],ZMMJGEGLRURXTF-UHFFFAOYSA-N
16367,Pasiniazid,C1=CC(=C(C=C1N)O)C(=O)O.C1=CN=CC=C1C(=O)NN,RKPHTRVPGYGVQD-UHFFFAOYSA-N
108107,Benzamil,C1=CC=C(C=C1)CN=C(N)NC(=O)C2=C(N=C(C(=N2)Cl)N)N,KXDROGADUISDGY-UHFFFAOYSA-N
1329,Dpcpx,CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)C3CCCC3,FFBDFADSZUINTG-UHFFFAOYSA-N
3437,Furegrelate,C1=CC(=CN=C1)CC2=CC3=C(C=C2)OC(=C3)C(=O)O,VHWFITPGPFLBGT-UHFFFAOYSA-N
3765,Isoguvacine,C1CNCC=C1C(=O)O,KRVDMABBKYMBHG-UHFFFAOYSA-N
3655,Velnacrine,C1CC(C2=C(C3=CC=CC=C3N=C2C1)N)O,HLVVITIHAZBPKB-UHFFFAOYSA-N
83592,Ramifenazone hydrochloride,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(C)C.Cl,WJPVTNJDDFIBKU-UHFFFAOYSA-N
5702162,Fendiline Hydrochloride,CC(C1=CC=CC=C1)NCCC(C2=CC=CC=C2)C3=CC=CC=C3.Cl,NJXWZWXCHBNOOG-UHFFFAOYSA-N
5702238,"Benzyldimethyl(2-(2-((4-(1,1,3,3-tetramethylbutyl)-o-tolyl)oxy)ethoxy)ethyl)ammonium chloride",CC1=C(C=CC(=C1)C(C)(C)CC(C)(C)C)OCCOCC[N+](C)(C)CC2=CC=CC=C2.[Cl-],QWZLBLDNRUUYQI-UHFFFAOYSA-M
198015,Benfluorex hydrochloride,CC(CC1=CC(=CC=C1)C(F)(F)F)NCCOC(=O)C2=CC=CC=C2.Cl,NLOALSPYZIIXEO-UHFFFAOYSA-N
5702295,Benzamil hydrochloride,C1=CC=C(C=C1)CN=C(N)NC(=O)C2=C(N=C(C(=N2)Cl)N)N.Cl,ZNWMRWWNJBXNKJ-UHFFFAOYSA-N
5702153,(9R)-Cinchonan-9-ol,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](C3=CC=NC4=CC=CC=C34)O,KMPWYEUPVWOPIM-YXUGBTPSSA-N
5702293,Velnacrine Maleate,C1CC(C2=C(C3=CC=CC=C3N=C2C1)N)O.C(=C\C(=O)O)\C(=O)O,NEEKVKZFYBQFGT-BTJKTKAUSA-N
101744,Cinchonidine,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@@H](C3=CC=NC4=CC=CC=C34)O,KMPWYEUPVWOPIM-KODHJQJWSA-N
102484,Octopamine Hydrochloride,C1=CC(=CC=C1C(CN)O)O.Cl,PUMZXCBVHLCWQG-UHFFFAOYSA-N
94175,Epiquinidine,COC1=CC2=C(C=CN=C2C=C1)[C@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,LOUPRKONTZGTKE-AFHBHXEDSA-N
23667627,Meticillin sodium,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)C3=C(C=CC=C3OC)OC)C(=O)[O-])C.[Na+],MGFZNWDWOKASQZ-UMLIZJHQSA-M
861,DL-Triiodothyronine,C1=CC(=C(C=C1OC2=C(C=C(C=C2I)CC(C(=O)O)N)I)I)O,AUYYCJSJGJYCDS-UHFFFAOYSA-N
1917,8-Cyclopentyltheophylline,CN1C2=C(C(=O)N(C1=O)C)NC(=N2)C3CCCC3,SCVHFRLUNIOSGI-UHFFFAOYSA-N
3417,P-(3-Methyl-2-oxiranyl)phosphonic acid,CC1C(O1)P(=O)(O)O,YMDXZJFXQJVXBF-UHFFFAOYSA-N
903,N-Acetylserotonin,CC(=O)NCCC1=CNC2=C1C=C(C=C2)O,MVAWJSIDNICKHF-UHFFFAOYSA-N
2563,"alpha-Hydrazinyl-3,4-dihydroxy-alpha-methylbenzenepropanoic acid",CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)NN,TZFNLOMSOLWIDK-UHFFFAOYSA-N
2915,Cystamine,C(CSSCCN)N,APQPRKLAWCIJEK-UHFFFAOYSA-N
2016,"3,6-Diamino-10-methylacridinium",C[N+]1=C2C=C(C=CC2=CC3=C1C=C(C=C3)N)N,XSIOKTWDEOJMGG-UHFFFAOYSA-O
3604,Hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,VZJFGSRCJCXDSG-UHFFFAOYSA-N
1150,Tryptamine,C1=CC=C2C(=C1)C(=CN2)CCN,APJYDQYYACXCRM-UHFFFAOYSA-N
2230,Arecoline,CN1CCC=C(C1)C(=O)OC,HJJPJSXJAXAIPN-UHFFFAOYSA-N
3418,Fosfosal,C1=CC=C(C(=C1)C(=O)O)OP(=O)(O)O,FFKUDWZICMJVPA-UHFFFAOYSA-N
3450,Triethylgallamine,CC[N+](CC)(CC)CCOC1=C(C(=CC=C1)OCC[N+](CC)(CC)CC)OCC[N+](CC)(CC)CC,OZLPUNFFCJDMJD-UHFFFAOYSA-N
3758,3-Isobutyl-1-methylxanthine,CC(C)CN1C2=C(C(=O)N(C1=O)C)NC=N2,APIXJSLKIYYUKG-UHFFFAOYSA-N
4296,1-(3-(Trifluoromethyl)phenyl)piperazine,C1CN(CCN1)C2=CC=CC(=C2)C(F)(F)F,KKIMDKMETPPURN-UHFFFAOYSA-N
4780,Phenylbiguanide,C1=CC=C(C=C1)N=C(N)N=C(N)N,CUQCMXFWIMOWRP-UHFFFAOYSA-N
4498,Nipecotic Acid,C1CC(CNC1)C(=O)O,XJLSEXAGTJCILF-UHFFFAOYSA-N
4630,Oxotremorine,C1CCN(C1)CC#CCN2CCCC2=O,RSDOPYMFZBJHRL-UHFFFAOYSA-N
4910,Proadifen,CCCC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)OCCN(CC)CC,SNTQPLDRUZOSDP-UHFFFAOYSA-N
5154,Sanguinarine,C[N+]1=C2C(=C3C=CC4=C(C3=C1)OCO4)C=CC5=CC6=C(C=C52)OCO6,INVGWHRKADIJHF-UHFFFAOYSA-N
4549,Nppb,C1=CC=C(C=C1)CCCNC2=C(C=C(C=C2)[N+](=O)[O-])C(=O)O,WBSMIPAMAXNXFS-UHFFFAOYSA-N
4629,"N,N,N-Trimethyl-4-(2-oxo-1-pyrrolidinyl)-2-butyn-1-aminium",C[N+](C)(C)CC#CCN1CCCC1=O,CANZROMYQDHYHR-UHFFFAOYSA-N
5353,Sulmazole,COC1=C(C=CC(=C1)S(=O)C)C2=NC3=C(N2)C=CC=N3,XMFCOYRWYYXZMY-UHFFFAOYSA-N
4727,(+-)-Penicillamine,CC(C)(C(C(=O)O)N)S,VVNCNSJFMMFHPL-UHFFFAOYSA-N
4971,protoporphyrin IX,CC1=C(C2=CC3=NC(=CC4=NC(=CC5=C(C(=C(N5)C=C1N2)C=C)C)C(=C4CCC(=O)O)C)C(=C3C)CCC(=O)O)C=C,ZCFFYALKHPIRKJ-UHFFFAOYSA-N
8546,Pamoic Acid,C1=CC=C2C(=C1)C=C(C(=C2CC3=C(C(=CC4=CC=CC=C43)C(=O)O)O)O)C(=O)O,WLJNZVDCPSBLRP-UHFFFAOYSA-N
32324,"Amoxicillin, L-",CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@H](C3=CC=C(C=C3)O)N)C(=O)O)C,LSQZJLSUYDQPKJ-BBGACYKPSA-N
64713,Meclozine Dihydrochloride,CC1=CC(=CC=C1)CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl.Cl.Cl,VCTHNOIYJIXQLV-UHFFFAOYSA-N
65341,Proadifen Hydrochloride,CCCC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)OCCN(CC)CC.Cl,FHIKZROVIDCMJA-UHFFFAOYSA-N
67361,Ethylmercury thiosalicylate,CC[Hg]SC1=CC=CC=C1C(=O)O,HXQVQGWHFRNKMS-UHFFFAOYSA-M
66368,Alprenolol Hydrochloride,CC(C)NCC(COC1=CC=CC=C1CC=C)O.Cl,RRCPAXJDDNWJBI-UHFFFAOYSA-N
13389383,Amobarbital sodium,CCC1(C(=O)NC(=O)[N-]C1=O)CCC(C)C.[Na+],BNHGKKNINBGEQL-UHFFFAOYSA-M
85,"1-propanaminium, 3-carboxy-2-hydroxy-n,n,n-trimethyl-, inner salt",C[N+](C)(C)CC(CC(=O)O)O,PHIQHXFUZVPYII-UHFFFAOYSA-O
2005,6-Acetylaminocaproic acid,CC(=O)NCCCCCC(=O)O,WDSCBUNMANHPFH-UHFFFAOYSA-N
2149,4-Amino-3-hydroxybutanoic acid,C(C(CN)O)C(=O)O,YQGDEPYYFWUPGO-UHFFFAOYSA-N
2201,9-Anthracenecarboxylic acid,C1=CC=C2C(=C1)C=C3C=CC=CC3=C2C(=O)O,XGWFJBFNAQHLEF-UHFFFAOYSA-N
2681,Cetyltrimethylammonium,CCCCCCCCCCCCCCCC[N+](C)(C)C,RLGQACBPNDBWTB-UHFFFAOYSA-N
2741,Chromocarb,C1=CC=C2C(=C1)C(=O)C=C(O2)C(=O)O,RVMGXWBCQGAWBR-UHFFFAOYSA-N
2817,5-Chloro-8-hydroxyquinoline,C1=CC2=C(C=CC(=C2N=C1)O)Cl,CTQMJYWDVABFRZ-UHFFFAOYSA-N
3081,Dimethadione,CC1(C(=O)NC(=O)O1)C,JYJFNDQBESEHJQ-UHFFFAOYSA-N
3401,Flutrimazole,C1=CC=C(C=C1)C(C2=CC=C(C=C2)F)(C3=CC=CC=C3F)N4C=CN=C4,QHMWCHQXCUNUAK-UHFFFAOYSA-N
3565,Harmalol,CC1=NCCC2=C1NC3=C2C=CC(=C3)O,RHVPEFQDYMMNSY-UHFFFAOYSA-N
3681,Batyl Alcohol,CCCCCCCCCCCCCCCCCCOCC(CO)O,OGBUMNBNEWYMNJ-UHFFFAOYSA-N
4045,Mefexamide,CCN(CC)CCNC(=O)COC1=CC=C(C=C1)OC,HUNIPYLVUPMFCZ-UHFFFAOYSA-N
2075,Aklomide,C1=CC(=C(C=C1[N+](=O)[O-])Cl)C(=O)N,GFGSZUNNBQXGMK-UHFFFAOYSA-N
2155,2-Aminothiazole,C1=CSC(=N1)N,RAIPHJJURHTUIC-UHFFFAOYSA-N
2775,"5,7-Dimethoxycoumarin",COC1=CC2=C(C=CC(=O)O2)C(=C1)OC,NXJCRELRQHZBQA-UHFFFAOYSA-N
3023,Dibenzothiophene,C1=CC=C2C(=C1)C3=CC=CC=C3S2,IYYZUPMFVPLQIF-UHFFFAOYSA-N
4135,Methylbenzethonium,CC1=C(C=CC(=C1)C(C)(C)CC(C)(C)C)OCCOCC[N+](C)(C)CC2=CC=CC=C2,UQOOPIMXBSPVJI-UHFFFAOYSA-N
1880,"7,8-Dihydroxyflavone",C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C=C3)O)O,COCYGNDCWFKTMF-UHFFFAOYSA-N
1892,Etofylline,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CCO,NWPRCRWQMGIBOT-UHFFFAOYSA-N
1984,Acetaminosalol,CC(=O)NC1=CC=C(C=C1)OC(=O)C2=CC=CC=C2O,TWIIVLKQFJBFPW-UHFFFAOYSA-N
2272,Azobenzene,C1=CC=C(C=C1)N=NC2=CC=CC=C2,DMLAVOWQYNRWNQ-UHFFFAOYSA-N
2480,Butacaine,CCCCN(CCCC)CCCOC(=O)C1=CC=C(C=C1)N,HQFWVSGBVLEQGA-UHFFFAOYSA-N
3316,Exalamide,CCCCCCOC1=CC=CC=C1C(=O)N,CKSJXOVLXUMMFF-UHFFFAOYSA-N
3552,Halazone,C1=CC(=CC=C1C(=O)O)S(=O)(=O)N(Cl)Cl,XPDVQPODLRGWPL-UHFFFAOYSA-N
3624,Ethidium,CC[N+]1=C2C=C(C=CC2=C3C=CC(=CC3=C1C4=CC=CC=C4)N)N,QTANTQQOYSUMLC-UHFFFAOYSA-O
3828,Khellin,CC1=CC(=O)C2=C(C3=C(C(=C2O1)OC)OC=C3)OC,HSMPDPBYAYSOBC-UHFFFAOYSA-N
3884,Npc216413,CC(=CCC1=C(C2=CC=CC=C2C(=O)C1=O)O)C,CWPGNVFCJOPXFB-UHFFFAOYSA-N
2090,Alexidine,CCCCC(CC)CN=C(N)NC(=NCCCCCCN=C(N)NC(=NCC(CC)CCCC)N)N,LFVVNPBBFUSSHL-UHFFFAOYSA-N
2122,Althiazide,C=CCSCC1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,VGLGVJVUHYTIIU-UHFFFAOYSA-N
